Date,Open,High,Low,Close,Adj Close,Volume
2022-07-28,1636.231934,1774.576416,1604.890991,1725.468140,1725.468140,27231399966
2022-07-29,1725.623901,1759.884033,1662.791138,1727.406982,1727.406982,23249531113
2022-07-30,1727.061890,1738.016846,1678.108032,1695.969482,1695.969482,15576977870
2022-07-31,1695.884766,1745.883179,1672.612793,1681.517334,1681.517334,14200735370
2022-08-01,1681.445557,1700.170898,1613.416016,1635.195801,1635.195801,16191371176
2022-08-02,1634.645874,1672.629761,1567.851074,1632.945435,1632.945435,20426082309
2022-08-03,1633.051270,1678.098267,1595.634521,1618.874512,1618.874512,16786218830
2022-08-04,1618.886719,1658.511597,1585.326538,1608.205811,1608.205811,14467440626
2022-08-05,1607.523926,1732.254639,1606.497070,1732.254639,1732.254639,18546491876
2022-08-06,1732.661133,1744.326416,1691.658081,1691.658081,1691.658081,11757911705
2022-08-07,1691.777954,1724.789185,1672.908447,1699.350830,1699.350830,10252090340
2022-08-08,1699.693481,1806.886475,1697.407959,1775.516113,1775.516113,16841424404
2022-08-09,1776.071289,1786.122559,1675.849854,1703.025024,1703.025024,16368619692
2022-08-10,1702.906494,1869.400635,1665.090454,1851.742676,1851.742676,23512477984
2022-08-11,1851.828369,1927.939209,1851.828369,1881.224121,1881.224121,23826986482
2022-08-12,1880.899170,1957.552979,1860.083496,1957.246460,1957.246460,17168141904
2022-08-13,1957.333984,2013.755737,1948.595215,1981.336548,1981.336548,16038975216
2022-08-14,1981.782471,2022.791504,1919.010132,1936.802002,1936.802002,14062754456
2022-08-15,1936.760498,2007.210327,1881.856812,1904.228149,1904.228149,20349931313
2022-08-16,1902.833130,1910.745361,1862.273438,1878.139404,1878.139404,15637578930
2022-08-17,1877.934326,1951.675659,1823.532227,1832.999634,1832.999634,20308508124
2022-08-18,1833.715576,1876.376953,1826.957764,1847.007813,1847.007813,14999352229
2022-08-19,1847.095337,1847.095337,1611.338867,1612.987305,1612.987305,25906358731
2022-08-20,1612.650635,1652.218750,1534.298828,1577.003784,1577.003784,18334580263
2022-08-21,1576.543579,1640.936523,1569.046509,1619.318970,1619.318970,15849221752
2022-08-22,1619.166870,1622.778809,1535.014771,1622.505859,1622.505859,18557078599
2022-08-23,1622.939331,1666.676514,1569.428589,1662.769897,1662.769897,18322041914
2022-08-24,1662.695435,1686.557739,1610.099243,1657.059204,1657.059204,16780932907
2022-08-25,1657.336548,1718.183228,1656.856079,1696.457031,1696.457031,14818795695
2022-08-26,1696.324585,1698.561035,1498.771240,1507.782837,1507.782837,26713710143
2022-08-27,1508.156982,1517.150024,1454.282959,1491.395020,1491.395020,18120831899
2022-08-28,1491.206787,1505.791992,1430.547363,1430.547363,1430.547363,12823572918
2022-08-29,1430.439453,1556.309570,1427.728394,1553.037354,1553.037354,17965837488
2022-08-30,1553.188965,1600.461182,1480.831787,1523.838867,1523.838867,21835784470
